id： film1 - 这个杀手不太冷é,这个杀手不太冷 Léon,9.4,参评人数： 1814603,类型： 剧情 动作 犯罪,制片国家:  法国 / 美国,语言:  英语 / 意大利语 / 法语,上映日期： 1994-09-14(法国),片长： 110分钟(剧场版),又名:  杀手莱昂 / 终极追杀令(台) / 杀手里昂 / Leon / Leon: The Professional,导演: 吕克·贝松,编剧: 吕克·贝松,主演: 让·雷诺 / 娜塔莉·波特曼 / 加里·奥德曼 / 丹尼·爱罗 / 彼得·阿佩尔 / 迈克尔·巴达鲁科 / 艾伦·格里尼 / 伊丽莎白·瑞根 / 卡尔·马图斯维奇 / 弗兰克·赛格 / 麦温 / 乔治·马丁 / 罗伯特·拉萨多 / 亚当·布斯奇 / 马里奥·托迪斯科 / 萨米·纳塞利,豆瓣链接：https://movie.douban.com/subject/1295644/,IMDb链接： https://www.imdb.com/title/tt0110413,"简介： 
                                　　里昂（让·雷诺饰）是名孤独的职业杀手，受人雇佣。一天，邻居家小姑娘马蒂尔达（纳塔丽·波特曼饰)敲开他的房门，要求在他那里暂避杀身之祸。原来邻居家的主人是警方缉毒组的眼线，只因贪污了一小包毒品而遭恶警（加里·奥德曼饰）杀害全家的惩罚。马蒂尔达得到里昂的留救，幸免于难，并留在里昂那里。里昂教小女孩使枪，她教里昂法文，两人关系日趋亲密，相处融洽。
                                     
                                　　女孩想着去报仇，反倒被抓，里昂及时赶到，将女孩救回。混杂着哀怨情仇的正邪之战渐次升级，更大的冲突在所难免……
                        "

id： film1575 - 非我所愿 I Am Not Okay with This,非我所愿 I Am Not Okay with This,7.4,参评人数： 27613,类型： 喜剧,制片国家:  美国,语言:  英语,上映日期： 2020-02-26(美国),片长：,又名:  这样不OK(台) / 不了(港) / 我接受不了 / 处处难受,导演: 乔纳森·恩特威斯尔,编剧: 乔纳森·恩特威斯尔 查尔斯·S·福斯曼 克里斯蒂·哈尔,主演: 索菲娅·莉莉丝 / 瓦耶特·奥莱夫 / 索菲亚·布莱恩特 / 凯瑟琳·罗斯·帕金斯 / 理查德·伊利斯 / 扎克瑞·S·威廉姆斯 / 艾丹·沃塔克·希松 / 戴维·图埃纳 / 索菲亚·塔图姆 / 格雷格·丹尼尔 / 帕特里夏·斯坎隆 / 杰克逊·弗雷泽 / 玛丽莎·达维拉 / 崔丹尼尔 / 约瑟夫·坎农 / 塔季扬娜·理查德,豆瓣链接：https://movie.douban.com/subject/30402183/,IMDb链接： https://www.imdb.com/title/tt9446688,"简介： 
                                　　《非我所愿》是一个离经叛道的故事。讲述一个十几岁的女孩，她正经历高中的考验和磨难；与此同时，她在处理家庭的复杂性，性懵懂以及神秘的超能力才开始深深地唤醒她的内心。 《这个破世界的末日》的导演/ 监制乔纳森·恩特维斯和《怪奇物语》的制片人基于查尔斯·福斯曼的图画小说所推出的新剧。
                        "

id： film1576 - 本能2 Basic Instinct 2,本能2 Basic Instinct 2,5.7,参评人数： 19765,类型： 悬疑 惊悚 情色 犯罪,制片国家:  美国 / 德国 / 英国 / 西班牙,语言:  英语,上映日期： 2006-03-30(德国),片长： 114分钟,又名:  第六感追緝令2(台) / 本能2:致命诱惑,导演: 迈克尔·卡顿-琼斯,编剧: Leora Barish 亨利·宾,主演: 莎朗·斯通 / 大卫·莫瑞瑟 / 夏洛特·兰普林 / Neil Maskell / 斯坦·科利莫尔,豆瓣链接：https://movie.douban.com/subject/1418270/,IMDb链接： https://www.imdb.com/title/tt0430912,"简介： 
                                　　一个夜晚，美艳而富有的女作家凯瑟琳（莎朗•斯通 Sharon Stone 饰）与某球星狂欢后驾车落入水中，结果该球星死亡而凯瑟琳却安然无恙。
                                     
                                　　警方怀疑这是一起谋杀案，委派精神病医生格拉斯（大卫·莫利塞 David Morrissey饰）对凯瑟琳进行精神鉴定。因为其他原因，凯瑟琳被无罪释放了。但此后她却要求格拉斯对其进行精神治疗，格拉斯也想通过凯瑟琳这个案例完成一篇学术论文。
                                     
                                　　在这个过程中，格拉斯被凯瑟琳的美丽与智慧所吸引，渐渐忘记了医生与病人的原则，陷入了无法自拔的情爱之中。
                                     
                                　　就在这时，他感觉身边的一切都发生了可怕的变化，而这些又都与凯瑟琳有关。他仿佛生活在这个女人所编织的无形的网中。
                                     
                                　　那么他能够逃离这个危险女人的掌控吗？他该如何抉择？
                        "

id： film1577 - 海女 あまちゃん,海女 あまちゃん,9.3,参评人数： 29170,类型： 剧情 喜剧,制片国家:  日本,语言:  日语,上映日期： 2013-04-01(日本),片长：,又名:  小海女 / 海女小天 / Amachan,导演: 井上刚 吉田照幸 梶原登城 西村武五郎 桑野智宏,编剧: 宫藤官九郎,主演: 能年玲奈 / 桥本爱 / 小泉今日子 / 宫本信子 / 药师丸博子 / 蟹江敬三 / 尾美利德 / 杉本哲太 / 松田龙平 / 有村架纯 / 小池彻平 / 古田新太 / 木野花 / 美保纯 / 片桐入 / 吹越满 / 盐见三省 / 绪方义博 / 平泉成 / 福士苍汰 / 荒川良良 / 泷正则 / 伊勢志摩 / 菅原大吉 / 村杉蝉之介 / 皆川猿时 / 安藤玉惠 / 八木亚希子 / 松冈茉优 / 大野丝 / 优希美青 / 足立梨花 / 山下莉绪 / 东出昌大,豆瓣链接：https://movie.douban.com/subject/10581289/,IMDb链接： http://www.nhk.or.jp/program/amachan/ https://www.imdb.com/title/tt2188562,"简介： 
                                　　厌烦了家乡一成不变的生活，24年前，对大都市东京满怀憧憬的天野春子（小泉今日子 饰）在北三陆电车开通首日离家出走。此去经年，早已成家但生活并不舒心的春子接到母亲病危的短信，于是带着女儿秋（能年玲奈 饰）返回家乡。如之前所料，这一切不过是好友大向大吉（杉本哲太 饰）的骗局，其目的是希望春子能够接替母亲夏（宫本信子 饰），继承当地有着悠久历史且即将消亡的海女职业。存有深深芥蒂的母女俩针锋相对，争执不断；而从未与外婆谋面的秋却深深为碧海蓝天以及海女所吸引。经过数日盘桓，被东京压抑的空气逼迫得喘不上气来的秋作出人生中重要的决定，那就是留下来成为一名海女。
                                     
                                　　全新的天地与道路，可爱的女孩对血缘和命运的回归，寻找发自心底的快乐……
                        "

id： film1578 - 我爱上的人是奇葩 第一季 You're the Worst Season 1,我爱上的人是奇葩 第一季 You're the Worst Season 1,8.6,参评人数： 26228,类型： 喜剧 爱情,制片国家:  美国,语言:  英语,上映日期： 2014-07-17(美国),片长：,又名:  你最坏了,导演: 乔丹·沃格特-罗伯茨,编剧: Stephen Falk,主演: 凯瑟·多诺休 / 克里斯·吉尔 / 阿雅·卡什 / 斯蒂芬·施耐德,豆瓣链接：https://movie.douban.com/subject/25783962/,IMDb链接： https://www.imdb.com/title/tt3228420,"简介： 
                                　　在一场婚礼上，Jimmy（克里斯·吉尔 Chris Geere 饰）被扫地出门，狼狈之时，他遇到了一个漂亮的女孩Gretchen（阿雅·卡什 Aya Cash 饰）。但这绝不是传统意义上的浪漫相遇，Jimmy自私毒舌，Gretchen不羁浪荡，一个是卖不出书的过气作家，为人刻薄，在前女友婚礼上捣乱报复；一个是管理着一支乐队的经纪人，小毛病坏习惯一堆，私生活一塌糊涂。他们都不认真对待男女关系，都不想开始长久的感情。然而，以为绝不会再爱上别人的Jimmy和Gretchen，在一夜情之后，二人关系朝着他们无法控制的局面发生变化。
                                     
                                　　另外，故事还围绕着Jimmy的室友以及Gretchen的闺蜜展开，四个人都充满了缺憾和烦恼，他们各有各的生活要面对，但命运将他们紧紧联系在一起。
                        "

id： film1579 - 极品基老伴 第二季 Vicious Season 2,极品基老伴 第二季 Vicious Season 2,9.4,参评人数： 25775,类型： 喜剧 爱情 同性,制片国家:  英国,语言:  英语,上映日期： 2015-06-01(英国),片长：,又名:  基阳红,导演: 埃德·拜,编剧: 加里·詹内蒂,主演: 伊恩·麦克莱恩 / 德里克·雅各比 / 弗朗西斯·德·拉·图瓦 / 伊万·瑞恩 / 玛西娅·沃伦,豆瓣链接：https://movie.douban.com/subject/24748854/,IMDb链接： http://www.comedy.co.uk/guide/tv/vicious/details/ https://www.imdb.com/title/tt3464876,"简介： 
                                　　《极品基老伴》主演雅各比爵士昨天在BAFTA典礼上无意透露了该剧续订第2季的消息。搞笑的是他接受采访的腔调居然延续了剧中角色的风格：“他（麦克莱恩）跑去拍电影了啦，现在没空——让上帝诅咒他！直到明年5月我们才会再这么来一次。”《基老伴》在ITV台播出后大受好评，刚提前完成今年圣诞集的拍摄。
                        "

id： film1580 - 美味盛宴 Feast,美味盛宴 Feast,8.2,参评人数： 24081,类型： 动画 短片,制片国家:  美国,语言:  英语 / 无对白,上映日期： 2014-06-10(安锡国际动画电影节) 2014-11-07(美国),片长： 6分钟,又名:  盛宴 / 美餐 / 宴席,导演: 帕特里克·奥斯本,编剧: 帕特里克·奥斯本 Nicole Mitchell Raymond S. Persi,主演: 本·布莱索 / 凯蒂·洛斯 / 亚当·沙皮罗 / Stewart Levine / Brandon Scott / 汤米·斯尼德尔,豆瓣链接：https://movie.douban.com/subject/25955872/,IMDb链接： https://www.imdb.com/title/tt3689498,"简介： 
                                　　夜幕降临，繁华都市的清静角落，一只花斑小狗在四处寻找食物。就在此时，一个路过的男人丢过来小吃，它小心翼翼尝了一口，这似乎让小家伙倍感兴奋。在此之后，小狗被带回男人家，还被起名叫温斯顿。男主人每天为它准备美味食物，从最初的狗粮，到后来的牛排、炸肉饼、煎蛋，我们的温斯顿胃口越来越大，口味越来越刁。男主人似乎坚信美味就要同享，所以狗狗真可谓度过了一段天堂般的美食岁月。直到某天，男主人和生命中的另一个她邂逅。两人频频约会，你侬我侬，甜言蜜语，而温斯顿则被晾到了一遍，伙食则每况愈下……
                                     
                                　　本片荣获第87届奥斯卡金像奖最佳动画短片奖。
                        "

id： film1581 - 战斗民族养成记 Как я стал русским,战斗民族养成记 Как я стал русским,9.1,参评人数： 27946,类型： 剧情 喜剧,制片国家:  俄罗斯,语言:  俄语 / 英语,上映日期： 2015-11-02(俄罗斯),片长：,又名:  我是如何成为俄罗斯人的 / 战斗民族是怎样炼成的 / Kak ya stal russkim / How I Became Russian,导演: 康斯坦丁·斯达茨基,编剧: Tatyana Erdemir Nataliya Krivenko Maksim Kuchin Svetlana Petriychuk Aleksandr Slomnyuk Sangadzhi Tarbaev 瓦西里·库琴科 维塔利·什利亚波,主演: 马特兹·达米克基 / 斯维特兰娜·伊万诺娃 / 谢尔盖·奇尔科夫 / 尤里·瓦西里耶夫,豆瓣链接：https://movie.douban.com/subject/26775543/,IMDb链接： http://ctc.ru/projects/serials/kak-ya-stal-russkim https://www.imdb.com/title/tt5217778,"简介： 
                                　　一个来自美国的记者，突然被派遣到俄罗斯工作，他在俄罗斯发生的各种搞笑的事情
                        "

id： film1582 - 鬼故事 Ghost Stories,鬼故事 Ghost Stories,7.2,参评人数： 22028,类型： 剧情 恐怖,制片国家:  英国,语言:  英语,上映日期： 2017-10-05(伦敦电影节) 2018-04-06(英国),片长： 98分钟,又名:  鬼谈怪说,导演: 杰瑞米·德桑 安迪·尼曼,编剧: 杰瑞米·德桑 安迪·尼曼,主演: 安迪·尼曼 / 马丁·弗瑞曼 / 保罗·怀特豪斯 / 埃里克斯·劳瑟 / 保罗·沃伦 / 寇布勒·霍尔德布鲁克-史密斯 / 尼古拉斯·本恩斯 / 丹尼尔·希尔 / 塞缪尔·博顿利 / 杰克 ·戴维斯 / 达伦·布朗,豆瓣链接：https://movie.douban.com/subject/26721644/,IMDb链接： https://www.imdb.com/title/tt5516328,"简介： 
                                　　英国知名舞台剧《鬼故事》将被搬上大银幕，新片主演马丁·弗瑞曼、乔治·麦凯、安迪·尼曼等。尼曼继续出演他在剧中的角色古德曼教授。古德曼是一位心理治疗师，从不相信鬼怪之说；然而三个病人的“见鬼实录”让他对原有信念产生了怀疑。作为最受欢迎的惊悚戏剧之一，该剧曾在全球多地进行巡演。
                        "

id： film1583 - 爱情魔发师,爱情魔发师,5.8,参评人数： 22081,类型： 剧情 爱情,制片国家:  中国台湾,语言:  汉语普通话,上映日期： 2006-02-12(中国台湾),片长：,又名:  The Magicians Of Love,导演: 刘俊杰,编剧: 刘殿润,主演: 明道 / 曾之乔 / 黄玉荣 / 王少伟 / 林美贞,豆瓣链接：https://movie.douban.com/subject/2085029/,IMDb链接： https://www.imdb.com/title/tt8814346,"简介： 
                                　　国际知名的美发连锁沙龙Neo Image风光开幕，位于隔壁巷子的家庭式理发店——忠南理发厅却生意清淡。忠南理发厅的老板老贝（赵舜 饰）一心希望女儿小贝（曾之乔 饰）继承家业，而小贝却被Neo Image设计师们创意、新鲜、大胆的设计风格所折服。Neo Image的首席发型设计师杜亚斯（明道 饰）表面上对小贝异常冷漠，但看出她颇有发艺才华，暗中起了惜才之心；而小贝却阴差阳错地对Neo Image的另一位发型师林尔奇（王绍伟 饰）产生好感。
                                     
                                　　因为打赌失败，小贝不得已进入Neo-Image当起了洗头妹。在相处中，小贝的天真善良逐渐感染了亚斯，一个意外的插曲又让亚斯意识到小贝可能是自己命定的恋人。此时，亚斯的前女友李晴空（林孟瑾 饰）突然出现，在复杂的恋情、友情、亲情中，亚斯的秘密，小贝的身世逐渐揭开……
                        "

id： film1584 - 金鸡2,金鸡2,7.2,参评人数： 20159,类型： 剧情 喜剧,制片国家:  中国香港,语言:  粤语,上映日期： 2003-12-24(中国香港),片长： 104 分钟,又名:  Golden Chicken 2,导演: 赵良骏,编剧: 阮世生 林爱华 张耀辉,主演: 吴君如 / 张学友 / 杜汶泽 / 刘德华 / 李心洁 / 田蕊妮 / 黎明 / 张卫健 / 郑中基 / 黄秋生 / 黄日华 / 郑丹瑞,豆瓣链接：https://movie.douban.com/subject/1305257/,IMDb链接： https://www.imdb.com/title/tt0396030,"简介： 
                                　　时间来到了2046年，80多岁的阿金（吴君如 饰）来到了山顶，阻止了失恋青年（杜文泽 饰）服用可以删除记忆的药，并开始给他说起了自己的往事，回顾自己一生中最艰难的2003年。阿金回想到那年是香港经历“非典”的一年，每个人都人心慌慌，同时经济也受到了考验。在这一年之中，她遇到了生意失败想自杀的嫖客，遇到了努力寻找老婆的嫖客，遇到了“非典”期间走在医务前线的医生，也讲到了当年与表哥（张学友 饰）的一段情，与表哥的出卖。这些日子里充满了酸甜苦辣，但阿金还是非常庆幸自己还能拥有这些记忆。
                        "

id： film1585 - 老人与海 The Old Man and the Sea,老人与海 The Old Man and the Sea,8.9,参评人数： 21958,类型： 动画 短片,制片国家:  俄罗斯 / 加拿大 / 日本,语言:  英语 / 法语,上映日期： 1999-07-03(日本),片长： 20 分钟,又名:  老人と海,导演: 亚历山大·彼德洛夫,编剧: 亚历山大·彼德洛夫 欧内斯特·海明威,主演: 高登·平森特 / Kevin Duhaney / 松田洋治 / 三国连太郎,豆瓣链接：https://movie.douban.com/subject/1302930/,IMDb链接： https://www.imdb.com/title/tt0207639,"简介： 
                                　　本片重现了海明威著名小说《老人与海》的精彩情节。圣地亚哥是一位经验丰富的老渔夫，与名叫马洛林的小男孩是忘年交。在八十四天没有捕到鱼之后，一日，两人相约出海。那天运气极好的两人很快就钓到了一条巨大的大马林鱼。原以为能就此返航的两人没想到捕获的大鱼却引来了鲨鱼的围攻，猛烈的进攻似乎咄咄逼人般胁迫圣地亚哥放弃到手的大鱼。而老渔夫也并没有示弱。即便一条肥美的大鱼最后只被鲨鱼啃食得只剩骨架，圣地亚哥也没有放弃这条来之不易的大鱼。
                                     
                                　　本片由俄罗斯动画导演亚历山大·彼得洛夫执导，通过定格动画的形式以令人惊讶的流畅性荣获2000年奥斯卡最佳动画短片奖、克罗地亚萨格勒布动画节、圣彼得堡国际电影节等各大奖项。
                        "

id： film1586 - 15名动画人 アニ＊クリ15,15名动画人 アニ＊クリ15,8.6,参评人数： 22904,类型： 动画 短片,制片国家:  日本,语言:  日语,上映日期： 2007-05-07(日本),片长：,又名:  Ani*Kuri15 / NHK15个动画短片,导演: 前田真宏 村田莲尔 薮田达也 竹内敦志 押井守 迈克尔·艾里亚斯 今敏 小田扉 清水保行 新海诚 西见祥示郎 中泽一登 河森正治 副岛康文 木村真二 小林治 林明美,编剧: 寺崎裕香 中川玲 前田刚,类型:,豆瓣链接：https://movie.douban.com/subject/3240828/,IMDb链接： http://www.nhk.or.jp/ani-kuri https://www.imdb.com/title/tt2171086,"简介： 
                                　　“アニ*クリ15”是由日本放送协会（NHK）于2007年推出的动画企划，该企划延请业内15名名气大小不一的动画人参与，如押井守、今敏、林明美、小林治、新海诚、竹内敦志等人。针对作品题材、创作形式与手法不作特别限定，仅规定时长为56秒左右。短片自2007年5月开始，每组5 部短片随机播放，并且事先不做预告，由于形式新颖，手法独特，因此引起观众的广泛关注，NHK还收到不少观众打来的咨询短片播放时间的电话。全部短片分三季播出，最后一集于2009年3月放送，其中包括今敏的《早上好》，这也是已故动画人今敏最后一部公开的动画作品。
                        "

id： film1587 - 实习医生格蕾 第三季 Grey's Anatomy Season 3,实习医生格蕾 第三季 Grey's Anatomy Season 3,8.8,参评人数： 22680,类型： 剧情 爱情,制片国家:  美国,语言:  英语,上映日期： 2006-09-21(美国),片长：,又名:  医人当自强 第三季 / 格蕾的解剖 第三季 / 外科实习生格蕾 第三季,导演: 丹尼尔·米纳汉,编剧: 珊达·莱梅斯,主演: 艾伦·旁派 / 帕特里克·德姆西 / James Pickens / T·R·奈特 / 吴珊卓 / 凯瑟琳·海格尔 / 钱德拉·威尔森 / 艾赛亚·华盛顿 / 贾斯汀·钱伯斯,豆瓣链接：https://movie.douban.com/subject/3275421/,IMDb链接： http://abc.go.com/shows/greys-anatomy https://www.imdb.com/title/tt0854774,"简介： 
                                    　　本剧刚刚获得第64届美国金球奖最佳剧情类电视剧大奖。
                                         
                                    　　15小时15分钟，手术室内外科医生让时间飞逝。然而在手术室外，时间把我们玩弄于股掌之间，甚至对最强的人来说 似乎都被时间捉弄，慢下来，徘回着，直至凝固。我们便停留在某一刻 无法向四周移动。
                                         
                                    　　经历了第二季finale中的诸多变故后，每个人都在思考，都在回忆，都在考虑下一步怎么走。macdreamy意识到当初做了个错误的决定，但现在轮到 Meridith做令人伤脑筋的选择了，George还是没能用那三个字回应Kalie的炽烈的爱，Izzie也振作起来，只是不知她还能不能回来， Christina发觉自己是多么深爱Burk，每个人都有新的境遇。最后，第二季结尾悬念的主角——Meridith的内裤原来被Addison给捡到了。。。
                                         
                                    　　欢迎来到Grace医院,west of Harvard最艰苦的外科住院医实...
                            "

id： film1588 - 绝望主妇 第七季 Desperate Housewives Season 7,绝望主妇 第七季 Desperate Housewives Season 7,8.9,参评人数： 22524,类型： 剧情 喜剧 爱情,制片国家:  美国,语言:  英语,上映日期： 2010-09-27(美国),片长：,又名:  欲乱绝情妻 第七季 / 靓太唔易做(港) 第七季 / 欲望师奶 第七季 / 绝望的主妇 第七季,导演: David Grossman,编剧: 特丽·哈彻 菲丽西提·霍夫曼 玛西亚·克劳斯 伊娃·朗格利亚 凡妮莎·威廉斯,类型:,豆瓣链接：https://movie.douban.com/subject/4922426/,IMDb链接： http://abc.go.com/primetime/desperate https://www.imdb.com/title/tt1658553,"简介： 
                                    　　Vanessa Williams入侵紫藤街以一敌四，宁静的住宅区变成了喧闹的西部决斗场。OK，第七季大致就是如此。在上一季结尾，Mike和Susan因为家庭财政状况不佳准备搬走，Paul Young突然回归紫藤街租下他们的房子，让他们看到一线生机。糟糕的是，MJ有可能不是他们的孩子。
                                         
                                    　　在新季首集中，紫藤街的居民惊讶地发现Paul Young已经出狱了，还带着一位美貌的新妻子搬回来定居。所有人都怀疑Paul有某种企图。与此同时，靠着Paul的租金，Susan、Mike和MJ挤在一间小房子里生活。公寓的主人Maxine向Susan提供了一份「非传统」的工作，Susan看到了东山再起的曙光。Lynette富有的大学同学Renne（Vanessa Williams）突然登门拜访。Gabrielle和Carlos发现彼此都隐瞒了秘密。新近单身的Bree渴望开始...
                            "

id： film1589 - 精灵宝可梦：超梦的逆袭 劇場版ポケットモンスター ミュウツーの逆襲,精灵宝可梦：超梦的逆袭 劇場版ポケットモンスター ミュウツーの逆襲,8.1,参评人数： 17754,类型： 动作 动画 冒险,制片国家:  日本,语言:  日语,上映日期： 1998-07-18(日本),片长： 75分钟,又名:  宠物小精灵：超梦的反击 / 神奇宝贝：超梦的逆袭 / Pocket Monsters: Mewtwo Strikes Back!,导演: 汤山邦彦,编剧: 首藤刚志,主演: 松本梨香 / 大谷育江 / 饭冢雅弓 / 上田祐司 / 兴梠里美 / 林原惠美 / 三木真一郎 / 犬山犬子 / 铃置洋孝 / 白石文子 / 西村千奈美 / 秋元羊介 / 古谷彻 / 高木涉 / 玄田哲章 / 大友龙三郎 / 小形满 / 安达忍 / 冰上恭子 / 小樱悦子 / 辻亲八 / 麻生智久 / 爱河里花子 / 小西克幸 / 芝原智矢子 / 石冢运升 / 宇垣秀成 / 铃木琢磨 / 陶山章央 / 佐藤蓝子 / 小林幸子 / 森久保祥太郎 / 山寺宏一 / 市村正亲,豆瓣链接：https://movie.douban.com/subject/1420088/,IMDb链接： http://www.pokemonthemovie.com https://www.imdb.com/title/tt0190641,"简介： 
                                　　被人类用基因技术克隆出来的最强宠物小精灵超梦（市村正亲 配音）带着对自我身份的疑惑和对人类强大的愤怒逃离了科研所，它宣布要对制造出自己的人类进行复仇。
                                     
                                　　已经得到了八个勋章的小智（松本梨香 配音），以成为宠物小精灵训练大师为目标而不断的旅行，他带着皮卡丘（大谷育江 配音）和同伴小霞（饭冢雅弓 配音）小刚（上田佑司 配音）刚结束了和训练家的对战，接着收到了一封神秘人的邀请函，邀请他们参加世上最强的小精灵训练家的宴会。地点是新岛宠物小精灵城，这是最强训练家的邀请。他们很痛快的答应了，小智一行人穿过了狂风暴雨的海岸终于到达了新岛。一位叫乔伊的医生带领他们来到了宠物小精灵城，介绍最强的宠物小精灵训练家出场。没想到出现在大家面前的竟然是超梦。超梦的报复究竟是什么呢，一场大战即将开始......
                        "

id： film1590 - 方糖 각설탕,方糖 각설탕,8.0,参评人数： 19729,类型： 剧情 爱情,制片国家:  韩国,语言:  韩语,上映日期： 2006-08-10(韩国),片长： 123分钟,又名:  伴你奔驰(港) / 爱我别走(台) / Gakseoltang / Sugar Cube / Lump of Sugar,导演: 李焕庆,编剧: 李焕庆,主演: 林秀晶 / 金裕贞 / 金相浩 / 刘五性,豆瓣链接：https://movie.douban.com/subject/1850797/,IMDb链接： https://www.imdb.com/title/tt0438986,"简介： 
                                　　幼年丧母的诗恩(林秀晶饰)对马有着深厚的感情。与一匹叫“雷鸣”的马更是亲密无间，视为亲弟弟。但诗恩的父亲不愿女儿走上赛马的道路，把“雷鸣”卖到了别的地方。固执的诗恩没有放弃当一名优秀骑手的梦想，更没有忘记过弟弟“雷鸣”。
                                     
                                　　命运安排诗恩与“雷鸣”再次相遇。在诗恩的调教下“雷鸣”具备了赛马的实力，诗恩准备带着“雷鸣”参加赛马大会。可此时“雷鸣”的身体却出现了异样……
                                     
                                　　马背上的诗恩张开双臂：“与它一起奔跑，感觉全世界都属于我自己！”
                                     
                                　　只要与天雷在一起诗恩觉得能够奔跑到世界的尽头，他们的奇迹就要开始了么？诗恩把弟弟最爱吃的方糖塞满了口袋……
                        "

id： film1591 - 便所爱情故事 Уборная история - Любовная история,便所爱情故事 Уборная история - Любовная история,8.0,参评人数： 22700,类型： 动画 短片,制片国家:  俄罗斯,语言:  俄语,上映日期： 2007-03-02,片长： 10分钟,又名:  厕所的故事 / 厕所爱情故事 / 爱情冲洗刷 / Lavatory Lovestory / Ubornaya istoriya - lyubovnaya istoriya,导演: 康斯坦汀·布朗兹,编剧: 康斯坦汀·布朗兹,类型:,豆瓣链接：https://movie.douban.com/subject/3291178/,IMDb链接： https://www.imdb.com/title/tt0983242,"简介： 
                                　　其貌不扬的女子是一位渴望爱情的收费男厕守门人，《HAPPY WOMAN》一类报刊本被她拿来打发无聊，却因看到卿卿我我的情侣照片心生烦闷，她愿来来往往的男人能正眼瞧她一眼。这日她整点打扫厕所完毕，发现本来是放入厕钱币的罐子里插满了粉红色的小花，兴奋地找寻花的主人却只找来沮丧，然而存钱罐却像被施了魔法，接二连三被其它颜色的花充满。
                                     
                                　　本片获第81届奥斯卡最佳动画短片提名、2008年金马国际数位动画短片竞赛最佳动画片等奖。
                        "

id： film1592 - 初雪 初雪の恋～ヴァージン・スノー,初雪 初雪の恋～ヴァージン・スノー,6.4,参评人数： 18732,类型： 爱情,制片国家:  日本 / 韩国,语言:  日语 / 韩语,上映日期： 2007-05-12(日本),片长： 102 分钟,又名:  初雪之恋 / Virgin Snow / Hatsukoi no yuki: Virgin Snow / 첫눈,导演: 韩相熙,编剧: 伴一彦 韩相熙,主演: 李准基 / 宫崎葵 / 森田彩华 / 余贵美子,豆瓣链接：https://movie.douban.com/subject/2042593/,IMDb链接： https://www.imdb.com/title/tt0997155,"简介： 
                                　　陶艺师的儿子金明（李俊基 饰）作为交换学生从韩国汉城到日本京都上学，认识了喜欢画画的同学七重（宫崎葵 饰），他们学习彼此的语言，慢慢相恋。
                                     
                                　　金明的奶奶重病，他回家探望。当他再回到日本的时候，七重悄无声息地搬家了，彻底离开了他的世界，他只能带着伤痛回到韩国。
                                     
                                　　两年之后，金明又遇上了七重，她是否还记得他们初雪的约定？她又如何解释当年的不辞而别？
                        "

id： film1593 - 勇闯16街区 16 Blocks,勇闯16街区 16 Blocks,7.1,参评人数： 19162,类型： 剧情 动作 惊悚 犯罪,制片国家:  美国 / 德国,语言:  英语,上映日期： 2006-03-03(美国),片长： 102分钟,又名:  狙击封锁线 / 十六街区 / 冲击封锁线 / 16条街区 / 16街区 / 16 Blocks / Sixteen Blocks,导演: 理查德·唐纳,编剧: 理查德·温克,主演: 布鲁斯·威利斯 / 茅斯·达夫 / 大卫·摩斯 / 珍娜·斯特恩 / 凯西·山德尔,豆瓣链接：https://movie.douban.com/subject/1428177/,IMDb链接： http://16blocks.com https://www.imdb.com/title/tt0450232,"简介： 
                                　　纽约平淡的一天，临近退休的老警探杰克•莫斯利（布鲁斯•威利斯 Bruce Willis 饰）却接到了一个吃力不讨好的任务：穿行16片街区，护送一名犯人上法庭作证。
                                     
                                　　这本该是件极其轻松的事，从警局到法庭的车程只有15分钟，唯一的麻烦看上去也只是罪犯艾迪（茅斯•达夫 Mos Def 饰）滔滔不绝的废话而已。然而事实却远不止于此，一次针对艾迪的暗杀行动让杰克发现了幕后的真相：所谓的上庭作证不过是个幌子，真实的情况是以警局同僚、老朋友弗兰克（大卫•摩斯 David Morse饰）为首的一批腐败警察，借杰克护送艾迪的机会铲除污点证人。经历内心的挣扎后，杰克为了寻求心中的正义保护了艾迪，却成了纽约警局的众矢之的。16片街区的距离，从来也不曾如此漫长过……
                        "

